Data Year,Quarter,COUNTY,ZEV Sales,Total LDV Sales,ZEV Sales Share
2009,4,Monterey,0,981,0%
2009,4,Napa,0,518,0%
2009,4,Nevada,0,323,0%
2009,4,Orange,1,18543,0%
2009,4,Out Of State,0,11923,0%
2009,4,Placer,0,1336,0%
2009,4,Plumas,0,63,0%
2009,4,Riverside,0,7821,0%
2009,4,Sacramento,0,3727,0%
2009,4,San Benito,0,136,0%
2009,4,San Bernardino,0,6780,0%
2009,4,San Diego,2,13757,0%
2009,4,San Francisco,2,3518,0%
2009,4,San Joaquin,0,1647,0%
2009,4,San Luis Obispo,0,797,0%
2009,4,San Mateo,0,7692,0%
2009,4,Santa Barbara,0,1318,0%
2009,4,Santa Clara,3,8363,0%
2009,4,Santa Cruz,0,682,0%
2009,4,Shasta,0,423,0%
2009,4,Sierra,0,10,0%
2009,4,Siskiyou,0,84,0%
2009,4,Solano,0,1435,0%
2009,4,Sonoma,0,1564,0%
2009,4,Stanislaus,1,1028,0%
2009,4,Sutter,0,234,0%
2009,4,Tehama,0,118,0%
2009,4,Trinity,0,32,0%
2009,4,Tulare,0,876,0%
2009,4,Tuolumne,0,145,0%
2009,4,Ventura,0,4267,0%
2009,4,Yolo,0,650,0%
2009,4,Yuba,0,126,0%
2008,1,Alameda,0,6844,0%
2008,1,Alpine,0,15,0%
2008,1,Amador,0,109,0%
2008,1,Butte,0,410,0%
2008,1,Calaveras,0,135,0%
2008,1,Colusa,0,45,0%
2008,1,Contra Costa,0,4037,0%
2008,1,Del Norte,0,40,0%
2008,1,El Dorado,0,569,0%
2008,1,Fresno,0,2029,0%
2008,1,Glenn,0,58,0%
2008,1,Humboldt,0,249,0%
2008,1,Imperial,0,574,0%
2008,1,Inyo,0,70,0%
2008,1,Kern,0,2067,0%
2008,1,Kings,0,271,0%
2008,1,Lake,0,136,0%
2008,1,Lassen,0,51,0%
2008,1,Los Angeles,0,69312,0%
2008,1,Madera,0,249,0%
2008,1,Marin,0,1214,0%
2008,1,Mariposa,0,40,0%
2008,1,Mendocino,0,231,0%
2008,1,Merced,0,470,0%
2008,1,Modoc,0,19,0%
2008,1,Mono,0,46,0%
2008,1,Monterey,0,1016,0%
2008,1,Napa,0,487,0%
2008,1,Nevada,0,233,0%
2008,1,Orange,0,16572,0%
2008,1,Out Of State,0,17584,0%
2008,1,Placer,0,1850,0%
2008,1,Plumas,0,41,0%
2008,1,Riverside,0,8501,0%
2008,1,Sacramento,0,3985,0%
2008,1,San Benito,0,160,0%
2008,1,San Bernardino,0,7068,0%
2008,1,San Diego,0,13290,0%
2008,1,San Francisco,0,2752,0%
2008,1,San Joaquin,0,1691,0%
2008,1,San Luis Obispo,0,767,0%
2008,1,San Mateo,0,7156,0%
2008,1,Santa Barbara,0,1232,0%
2008,1,Santa Clara,0,7483,0%
2008,1,Santa Cruz,0,626,0%
2008,1,Shasta,0,387,0%
2008,1,Sierra,0,6,0%
2008,1,Siskiyou,0,76,0%
2008,1,Solano,0,1389,0%
2008,1,Sonoma,0,1569,0%
2008,1,Stanislaus,0,1036,0%
2008,1,Sutter,0,218,0%
2008,1,Tehama,0,82,0%
2008,1,Trinity,0,25,0%
2008,1,Tulare,0,823,0%
2008,1,Tuolumne,0,126,0%
2008,1,Ventura,0,3531,0%
2008,1,Yolo,0,629,0%
2008,1,Yuba,0,130,0%
2008,2,Alameda,0,6957,0%
2008,2,Alpine,0,4,0%
2008,2,Amador,0,163,0%
2008,2,Butte,0,532,0%
2008,2,Calaveras,0,178,0%
2008,2,Colusa,0,76,0%
2008,2,Contra Costa,0,4937,0%
2008,2,Del Norte,0,67,0%
2008,2,El Dorado,0,761,0%
2008,2,Fresno,0,2603,0%
2008,2,Glenn,0,76,0%
2008,2,Humboldt,0,355,0%
2008,2,Imperial,0,869,0%
2008,2,Inyo,0,86,0%
2008,2,Kern,0,3574,0%
2008,2,Kings,0,470,0%
2008,2,Lake,0,184,0%
2008,2,Lassen,0,108,0%
2008,2,Los Angeles,0,69340,0%
2008,2,Madera,0,413,0%
2008,2,Marin,0,1331,0%
2008,2,Mariposa,0,69,0%
2008,2,Mendocino,0,273,0%
2008,2,Merced,0,627,0%
2008,2,Modoc,0,21,0%
2008,2,Mono,0,67,0%
2008,2,Monterey,0,1276,0%
2008,2,Napa,0,649,0%
2008,2,Nevada,0,354,0%
2008,2,Orange,0,20400,0%
2008,2,Out Of State,0,16920,0%
2008,2,Placer,0,2322,0%
2008,2,Plumas,0,56,0%
2008,2,Riverside,0,10941,0%
2008,2,Sacramento,0,4987,0%
2008,2,San Benito,0,214,0%
2008,2,San Bernardino,0,9663,0%
2008,2,San Diego,0,16204,0%
2008,2,San Francisco,0,3139,0%
2008,2,San Joaquin,0,2319,0%
2008,2,San Luis Obispo,0,1008,0%
2008,2,San Mateo,0,7306,0%
2008,2,Santa Barbara,0,1606,0%
2008,2,Santa Clara,0,8911,0%
2008,2,Santa Cruz,0,799,0%
2008,2,Shasta,0,561,0%
2008,2,Sierra,0,16,0%
2008,2,Siskiyou,0,125,0%
2008,2,Solano,0,1745,0%
2008,2,Sonoma,0,1800,0%
2008,2,Stanislaus,0,1494,0%
2008,2,Sutter,0,356,0%
2008,2,Tehama,0,138,0%
2008,2,Trinity,0,36,0%
2008,2,Tulare,0,1395,0%
2008,2,Tuolumne,0,193,0%
2008,2,Ventura,0,4844,0%
2008,2,Yolo,0,979,0%
2008,2,Yuba,0,181,0%
2008,3,Alameda,1,7120,0%
2008,3,Alpine,0,5,0%
2008,3,Amador,0,133,0%
2008,3,Butte,0,549,0%
2008,3,Calaveras,0,186,0%
2008,3,Colusa,0,83,0%
2008,3,Contra Costa,0,4842,0%
2008,3,Del Norte,0,65,0%
2008,3,El Dorado,0,827,0%
2008,3,Fresno,0,2597,0%
2008,3,Glenn,0,78,0%
2008,3,Humboldt,0,326,0%
2008,3,Imperial,0,833,0%
2008,3,Inyo,0,86,0%
2008,3,Kern,0,3023,0%
2008,3,Kings,0,417,0%
2008,3,Lake,0,155,0%
2008,3,Lassen,0,100,0%
2008,3,Los Angeles,0,65964,0%
2008,3,Madera,0,368,0%
2008,3,Marin,0,1321,0%
2008,3,Mariposa,0,63,0%
2008,3,Mendocino,0,273,0%
2008,3,Merced,0,685,0%
2008,3,Modoc,0,23,0%
2008,3,Mono,0,48,0%
2008,3,Monterey,0,1236,0%
2008,3,Napa,0,649,0%
2008,3,Nevada,0,325,0%
2008,3,Orange,0,20124,0%
2008,3,Out Of State,0,11539,0%
2008,3,Placer,0,2147,0%
2008,3,Plumas,0,60,0%
2008,3,Riverside,0,10493,0%
2008,3,Sacramento,0,4930,0%
2008,3,San Benito,0,177,0%
2008,3,San Bernardino,0,9518,0%
2008,3,San Diego,0,15111,0%
2008,3,San Francisco,1,2964,0%
2008,3,San Joaquin,0,2274,0%
2008,3,San Luis Obispo,0,1017,0%
2008,3,San Mateo,3,7620,0%
2008,3,Santa Barbara,0,1468,0%
2008,3,Santa Clara,4,8872,0%
2008,3,Santa Cruz,0,732,0%
2008,3,Shasta,0,568,0%
2008,3,Sierra,0,9,0%
2008,3,Siskiyou,0,112,0%
2008,3,Solano,0,1713,0%
2008,3,Sonoma,1,1785,0%
2008,3,Stanislaus,0,1433,0%
2008,3,Sutter,0,278,0%
2008,3,Tehama,0,127,0%
2008,3,Trinity,0,43,0%
2008,3,Tulare,0,1212,0%
2008,3,Tuolumne,0,157,0%
2008,3,Ventura,0,4744,0%
2008,3,Yolo,0,882,0%
2008,3,Yuba,0,163,0%
2008,4,Alameda,5,5753,0%
2008,4,Alpine,0,5,0%
2008,4,Amador,0,98,0%
2008,4,Butte,0,425,0%
2008,4,Calaveras,0,151,0%
2008,4,Colusa,0,74,0%
2008,4,Contra Costa,1,3776,0%
2008,4,Del Norte,0,49,0%
2008,4,El Dorado,0,602,0%
2008,4,Fresno,0,1902,0%
2008,4,Glenn,0,67,0%
2008,4,Humboldt,0,255,0%
2008,4,Imperial,0,585,0%
2008,4,Inyo,0,65,0%
2008,4,Kern,0,2328,0%
2008,4,Kings,0,321,0%
2008,4,Lake,0,137,0%
2008,4,Lassen,0,55,0%
2008,4,Los Angeles,17,49911,0%
2008,4,Madera,0,247,0%
2008,4,Marin,3,1045,0%
2008,4,Mariposa,0,44,0%
2008,4,Mendocino,0,206,0%
2008,4,Merced,0,449,0%
2008,4,Modoc,0,22,0%
2008,4,Mono,0,48,0%
2008,4,Monterey,0,983,0%
2008,4,Napa,1,475,0%
2008,4,Nevada,0,225,0%
2008,4,Orange,1,15628,0%
2008,4,Out Of State,2,8899,0%
2008,4,Placer,0,1724,0%
2008,4,Plumas,0,56,0%
2008,4,Riverside,0,7139,0%
2008,4,Sacramento,0,3701,0%
2008,4,San Benito,0,145,0%
2008,4,San Bernardino,1,6365,0%
2008,4,San Diego,3,11434,0%
2008,4,San Francisco,7,2669,0%
2008,4,San Joaquin,0,1619,0%
2008,4,San Luis Obispo,1,741,0%
2008,4,San Mateo,6,6117,0%
2008,4,Santa Barbara,1,1107,0%
2008,4,Santa Clara,14,7084,0%
2008,4,Santa Cruz,0,612,0%
2008,4,Shasta,0,388,0%
2008,4,Sierra,0,12,0%
2008,4,Siskiyou,0,104,0%
2008,4,Solano,0,1377,0%
2008,4,Sonoma,1,1339,0%
2008,4,Stanislaus,0,1069,0%
2008,4,Sutter,0,227,0%
2008,4,Tehama,0,100,0%
2008,4,Trinity,0,25,0%
2008,4,Tulare,0,874,0%
2008,4,Tuolumne,0,138,0%
2008,4,Ventura,1,3649,0%
2008,4,Yolo,0,961,0%
2008,4,Yuba,0,131,0%
